id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
5F2509A6599C0_Sport-Grey-M_22842,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Sport Grey, Size: M",https://ljholiday.com/wp-content/uploads/mockup-621d366a.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Sport+Grey&attribute_size=M,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22842&attribute_color=Sport+Grey&attribute_size=M,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Sport Grey,size:S/M/L/XL/2XL/3XL/4XL/5XL:M"
5F2509A6599C0_Sport-Grey-L_22843,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Sport Grey, Size: L",https://ljholiday.com/wp-content/uploads/mockup-621d366a.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Sport+Grey&attribute_size=L,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22843&attribute_color=Sport+Grey&attribute_size=L,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Sport Grey,size:S/M/L/XL/2XL/3XL/4XL/5XL:L"
5F2509A6599C0_Sport-Grey-XL_22844,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Sport Grey, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-621d366a.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Sport+Grey&attribute_size=XL,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22844&attribute_color=Sport+Grey&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Sport Grey,size:S/M/L/XL/2XL/3XL/4XL/5XL:XL"
5F2509A6599C0_Sport-Grey-2XL_22845,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Sport Grey, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-621d366a.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Sport+Grey&attribute_size=2XL,"Hoodies, Outerwear, Fun","=LJHoliday=",32USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22845&attribute_color=Sport+Grey&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Sport Grey,size:S/M/L/XL/2XL/3XL/4XL/5XL:2XL"
5F2509A6599C0_Sport-Grey-3XL_22846,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Sport Grey, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-621d366a.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Sport+Grey&attribute_size=3XL,"Hoodies, Outerwear, Fun","=LJHoliday=",34USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22846&attribute_color=Sport+Grey&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Sport Grey,size:S/M/L/XL/2XL/3XL/4XL/5XL:3XL"
5F2509A6599C0_Sport-Grey-4XL_22847,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Sport Grey, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-621d366a.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Sport+Grey&attribute_size=4XL,"Hoodies, Outerwear, Fun","=LJHoliday=",36USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22847&attribute_color=Sport+Grey&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,36USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Sport Grey,size:S/M/L/XL/2XL/3XL/4XL/5XL:4XL"
5F2509A6599C0_Navy-L_22835,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Navy, Size: L",https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Navy&attribute_size=L,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22835&attribute_color=Navy&attribute_size=L,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Navy,size:S/M/L/XL/2XL/3XL/4XL/5XL:L"
5F2509A6599C0_Navy-M_22834,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Navy, Size: M",https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Navy&attribute_size=M,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22834&attribute_color=Navy&attribute_size=M,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Navy,size:S/M/L/XL/2XL/3XL/4XL/5XL:M"
5F2509A6599C0_Navy-S_22833,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Navy, Size: S",https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Navy&attribute_size=S,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22833&attribute_color=Navy&attribute_size=S,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Navy,size:S/M/L/XL/2XL/3XL/4XL/5XL:S"
5F2509A6599C0_Black-5XL_22832,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: 5XL",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=5XL,"Hoodies, Outerwear, Fun","=LJHoliday=",38USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22832&attribute_color=Black&attribute_size=5XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,38USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:5XL"
5F2509A6599C0_Black-4XL_22831,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=4XL,"Hoodies, Outerwear, Fun","=LJHoliday=",36USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22831&attribute_color=Black&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,36USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:4XL"
5F2509A6599C0_Black-3XL_22830,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=3XL,"Hoodies, Outerwear, Fun","=LJHoliday=",34USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22830&attribute_color=Black&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:3XL"
5F2509A6599C0_Black-2XL_22829,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=2XL,"Hoodies, Outerwear, Fun","=LJHoliday=",32USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22829&attribute_color=Black&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:2XL"
5F2509A6599C0_Navy-XL_22836,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Navy, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Navy&attribute_size=XL,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22836&attribute_color=Navy&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Navy,size:S/M/L/XL/2XL/3XL/4XL/5XL:XL"
5F2509A6599C0_Navy-2XL_22837,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Navy, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Navy&attribute_size=2XL,"Hoodies, Outerwear, Fun","=LJHoliday=",32USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22837&attribute_color=Navy&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Navy,size:S/M/L/XL/2XL/3XL/4XL/5XL:2XL"
5F2509A6599C0_White-XL_22820,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=XL,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22820&attribute_color=White&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:XL"
5F2509A6599C0_White-2XL_22821,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=2XL,"Hoodies, Outerwear, Fun","=LJHoliday=",32USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22821&attribute_color=White&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:2XL"
5F2509A6599C0_White-3XL_22822,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=3XL,"Hoodies, Outerwear, Fun","=LJHoliday=",34USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22822&attribute_color=White&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:3XL"
5F2509A6599C0_White-4XL_22823,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=4XL,"Hoodies, Outerwear, Fun","=LJHoliday=",36USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22823&attribute_color=White&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,36USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:4XL"
5F2509A6599C0_White-5XL_22824,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: 5XL",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=5XL,"Hoodies, Outerwear, Fun","=LJHoliday=",38USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22824&attribute_color=White&attribute_size=5XL,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,38USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:5XL"
5F2509A6599C0_Black-S_22825,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: S",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=S,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22825&attribute_color=Black&attribute_size=S,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:S"
5F2509A6599C0_Black-M_22826,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: M",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=M,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22826&attribute_color=Black&attribute_size=M,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:M"
5F2509A6599C0_Black-L_22827,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: L",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=L,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22827&attribute_color=Black&attribute_size=L,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:L"
5F2509A6599C0_Black-XL_22828,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: Black, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=Black&attribute_size=XL,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22828&attribute_color=Black&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:Black,size:S/M/L/XL/2XL/3XL/4XL/5XL:XL"
5F2509A6599C0_White-S_22817,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: S",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=S,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22817&attribute_color=White&attribute_size=S,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,default,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:S"
5F2509A6599C0_White-M_22818,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: M",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=M,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22818&attribute_color=White&attribute_size=M,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:M"
